Date,Open,High,Low,Close,Volume
1998-11-26 00:00:00+05:30,19.385338357098934,19.810162095264918,17.909638203284555,17.999074935913086,29823525
1998-11-27 00:00:00+05:30,18.073606813668174,18.24502648807241,16.910933658893704,17.216506958007812,42801097
1998-11-30 00:00:00+05:30,17.08979964737027,17.864914811496266,16.881115480246514,17.812744140625,24938605
1998-12-01 00:00:00+05:30,17.79784027543669,18.259928505545528,17.700949754928214,18.05124282836914,25845820
1998-12-02 00:00:00+05:30,18.259927253529714,18.58040658176105,17.626419430997004,17.86491584777832,17220370
1998-12-03 00:00:00+05:30,17.84255599975586,18.01397561030094,17.61896423580228,17.84255599975586,8992561
1998-12-04 00:00:00+05:30,17.812747332134496,18.27483558654785,17.693498367475836,18.27483558654785,18458690
1998-12-07 00:00:00+05:30,18.408988428463907,19.638738033912343,18.282285677134638,19.385334014892578,24205685
1998-12-08 00:00:00+05:30,19.318261057290126,19.854878472112112,18.930703376079105,19.810161590576172,21043612
1998-12-09 00:00:00+05:30,20.048655236586104,20.302057786654945,19.83997104540686,19.862329483032227,14837922
1998-12-10 00:00:00+05:30,20.13809032438351,20.868487159850666,20.12318420596015,20.808862686157227,22460400
1998-12-11 00:00:00+05:30,21.01755130133364,21.36039058967097,20.928114578209396,21.30821990966797,22101115
1998-12-14 00:00:00+05:30,21.315670987997724,21.53926129916127,20.726881487143007,20.82377052307129,18896251
1998-12-15 00:00:00+05:30,20.644899325842765,20.77160060571144,20.354230723789446,20.61508560180664,17928504
1998-12-16 00:00:00+05:30,20.600177279172666,21.762849995705217,20.27224417712071,21.747943878173828,39017777
1998-12-17 00:00:00+05:30,21.01755325650484,21.569076799798957,20.05611210257789,20.316967010498047,43104024
1998-12-18 00:00:00+05:30,20.421305082596348,21.233684827246716,20.152996434722244,21.077171325683594,31104374
1998-12-21 00:00:00+05:30,21.673414550662002,22.769010543823242,21.24113860075673,22.769010543823242,30181244
1998-12-22 00:00:00+05:30,23.551580850179928,23.834795649769987,22.605045928485637,23.253459930419922,29855879
1998-12-23 00:00:00+05:30,23.849704756433717,24.118014953090928,23.402524062616564,23.454694747924805,28806725
1998-12-24 00:00:00+05:30,23.417426925176414,24.878220746869964,23.417426925176414,24.78878402709961,42020950
1998-12-25 00:00:00+05:30,24.78878402709961,24.78878402709961,24.78878402709961,24.78878402709961,0
1998-12-28 00:00:00+05:30,25.48937553802926,26.145241986891957,25.228519125701833,25.660795211791992,30783966
1998-12-29 00:00:00+05:30,25.34031231451264,25.981274073519916,25.06455128441412,25.899288177490234,24023825
1998-12-30 00:00:00+05:30,26.607323929212644,26.607323929212644,24.617363650429162,25.146530151367188,38591957
1998-12-31 00:00:00+05:30,24.7664273659614,25.325403195535255,23.946593676521406,24.386322021484375,43068017
1999-01-01 00:00:00+05:30,24.580102217980222,25.012376771565954,24.155278499640485,24.766427993774414,18835718
1999-01-04 00:00:00+05:30,24.908035339812777,25.407389663884288,24.550289910574655,24.639726638793945,18245781
1999-01-05 00:00:00+05:30,24.669540076736066,26.614782333374023,24.33415307148425,26.614782333374023,38938718
1999-01-06 00:00:00+05:30,26.942712032315274,27.471878585094014,26.346470160609332,27.39734649658203,40059886
1999-01-07 00:00:00+05:30,27.434606319763528,28.664355828573264,27.352623414813188,28.545106887817383,35983032
1999-01-08 00:00:00+05:30,29.275510360411033,30.833194732666016,29.26060275653296,30.833194732666016,35565562
1999-01-11 00:00:00+05:30,32.78588533134072,33.30014419555664,32.49521676160521,33.30014419555664,19857214
1999-01-12 00:00:00+05:30,32.495219096885776,33.15853919418419,30.840647238091442,31.898977279663086,33622761
1999-01-13 00:00:00+05:30,32.18963608410527,32.19708988415197,30.408364811399203,30.96734046936035,25379036
1999-01-14 00:00:00+05:30,29.60344333732991,33.4492073059082,29.454382143338957,33.4492073059082,69784784
1999-01-15 00:00:00+05:30,34.58206277833743,34.58206277833743,31.61575868523654,31.74991226196289,48804314
1999-01-18 00:00:00+05:30,31.91388461775857,32.04803822199098,30.855554486579,31.936243057250977,18413291
1999-01-19 00:00:00+05:30,32.048037698470274,32.793340762747356,30.900270860792457,31.56359100341797,28777763
1999-01-20 00:00:00+05:30,31.56359100341797,31.56359100341797,31.56359100341797,31.56359100341797,0
1999-01-21 00:00:00+05:30,32.11512240981958,34.09017562866211,31.451802134454304,34.09017562866211,41750900
1999-01-22 00:00:00+05:30,34.20942359784485,34.73113642514506,32.838066200789505,33.091468811035156,30818929
1999-01-25 00:00:00+05:30,32.64428027880103,33.367221886957076,31.16857888872146,31.600854873657227,29507030
1999-01-26 00:00:00+05:30,31.60085487365723,31.60085487365723,31.60085487365723,31.600854873657227,0
1999-01-27 00:00:00+05:30,31.824450791513513,33.09146673035446,30.9375402277805,32.13747787475586,35507638
1999-01-28 00:00:00+05:30,32.24181457070177,32.49521710494211,31.317638178655493,31.451791763305664,15363934
1999-01-29 00:00:00+05:30,31.362352940251974,31.88406557595603,30.751206565652215,31.5859432220459,17321868
1999-02-01 00:00:00+05:30,31.310190900449786,31.39217382855344,29.51401138305664,29.51401138305664,21049352
1999-02-02 00:00:00+05:30,29.558723322842795,30.214589605294446,29.066822869184644,29.40220832824707,21963872
1999-02-03 00:00:00+05:30,29.812125867508474,30.259309446869363,28.567471581328718,29.40220832824707,17718986
1999-02-04 00:00:00+05:30,29.551274523583373,29.797226275684128,28.79851759636312,28.917766571044922,12529836
1999-02-05 00:00:00+05:30,28.865588219629153,29.037007833384987,27.88924120784115,28.083019256591797,14166839
1999-02-08 00:00:00+05:30,27.911600827094283,28.67926518846537,26.979973613045363,27.06941032409668,15874030
1999-02-09 00:00:00+05:30,27.278095256706777,27.576217651367188,26.428450882841215,27.576217651367188,13816165
1999-02-10 00:00:00+05:30,27.57622089676297,29.78231797504839,27.129040219422205,29.677976608276367,28829685
1999-02-11 00:00:00+05:30,29.856852894404817,31.884076706877615,29.856852894404817,30.572343826293945,37688396
1999-02-12 00:00:00+05:30,31.004608154296875,31.451788704492362,30.57233223771186,31.004608154296875,14818092
1999-02-15 00:00:00+05:30,31.38471263336631,31.898974456300277,29.707782485396915,29.74504852294922,20336522
1999-02-16 00:00:00+05:30,29.663066037812786,30.706491470336914,29.58853692146583,30.706491470336914,16986065
1999-02-17 00:00:00+05:30,30.81828470180825,31.52632461558937,29.677971786050588,30.55742835998535,24349973
1999-02-18 00:00:00+05:30,30.304027177037867,31.287828112139486,30.274214937571827,30.333839416503906,12353194
1999-02-19 00:00:00+05:30,30.676685123313014,31.138773448353252,30.110255421887572,30.169879913330078,13653351
1999-02-22 00:00:00+05:30,29.901562583996053,30.386009236188748,28.545110177489917,28.61964225769043,11358050
1999-02-23 00:00:00+05:30,28.61964469359995,28.880501061948742,27.87434163182565,28.69417381286621,13496539
1999-02-24 00:00:00+05:30,28.992294563609303,29.05191904251778,28.48548649288725,28.656906127929688,4473972
1999-02-25 00:00:00+05:30,28.32152121931953,28.902858416528783,27.009788591961346,27.799808502197266,9112845
1999-02-26 00:00:00+05:30,28.00849216524153,28.00849216524153,26.726571870254798,27.106674194335938,8742340
1999-03-01 00:00:00+05:30,26.994881132675705,27.114130093487454,25.958909494720878,26.279390335083008,11579048
1999-03-02 00:00:00+05:30,26.279390335083008,26.279390335083008,26.279390335083008,26.279390335083008,0
1999-03-03 00:00:00+05:30,26.905441307163276,28.381142575995195,26.398636249476745,27.74018096923828,17784998
1999-03-04 00:00:00+05:30,27.725280234420264,28.768705700604873,27.069413900664582,27.501689910888672,16068415
1999-03-05 00:00:00+05:30,27.620938641299947,28.261897365522174,27.278096389563398,27.33772087097168,8408364
1999-03-08 00:00:00+05:30,27.650747524618385,28.76124816327309,26.160138637680674,27.315359115600586,10609996
1999-03-09 00:00:00+05:30,27.419705686626024,27.717828114276777,26.547702778484194,26.69676399230957,9029351
1999-03-10 00:00:00+05:30,27.57621728222031,28.835779190063477,27.248282652483727,28.835779190063477,24834760
1999-03-11 00:00:00+05:30,29.476746698220893,29.812132228848185,27.591127395629883,27.591127395629883,19798769
1999-03-12 00:00:00+05:30,27.799808502197266,28.32152121931953,27.4346107871228,27.799808502197266,7901921
1999-03-15 00:00:00+05:30,27.87433951463693,28.500393564211087,27.531500250952142,27.65074920654297,7477928
1999-03-16 00:00:00+05:30,27.538951904842527,27.725279145318154,26.622229240551317,26.756385803222656,12796755
1999-03-17 00:00:00+05:30,27.278095535858824,27.48678121425671,26.085611879569303,26.309202194213867,8378359
1999-03-18 00:00:00+05:30,26.23467422335434,26.517889029901173,25.63843236918849,26.07070541381836,7065677
1999-03-19 00:00:00+05:30,26.085612096435856,26.234673296530733,25.489370263334155,25.57880401611328,4860653
1999-03-22 00:00:00+05:30,25.124172959617415,25.862025257483293,24.818599683792193,24.967660903930664,4902139
1999-03-23 00:00:00+05:30,24.89313027508725,26.965070724487305,24.595006369164338,26.965070724487305,9629203
1999-03-24 00:00:00+05:30,26.309202808591806,27.695467539404873,25.645882683652577,26.29429817199707,17919632
1999-03-25 00:00:00+05:30,25.93654712392613,26.801098991451404,25.638427734375,25.638427734375,7865914
1999-03-26 00:00:00+05:30,25.89183253885121,25.921644777164826,24.595003139486614,24.744064331054688,6348151
1999-03-29 00:00:00+05:30,24.744064331054688,24.744064331054688,24.744064331054688,24.744064331054688,0
1999-03-30 00:00:00+05:30,24.311788967256966,24.729158830448426,23.55157983852231,24.013668060302734,10105901
1999-03-31 00:00:00+05:30,25.496823603780616,25.936550427006175,25.042186209898688,25.116718292236328,5323946
1999-04-01 00:00:00+05:30,25.35521140059803,25.47446034986137,24.706798948075527,24.826047897338867,3735828
1999-04-02 00:00:00+05:30,24.826047897338867,24.826047897338867,24.826047897338867,24.826047897338867,0
1999-04-05 00:00:00+05:30,23.931686335227138,23.998763134627993,22.843544006347656,22.843544006347656,3638061
1999-04-06 00:00:00+05:30,21.91936672544949,22.5081562294455,21.390201700385564,22.06097412109375,4259116
1999-04-07 00:00:00+05:30,22.247301856736765,23.685737346309033,22.217489614616376,23.029870986938477,10643529
1999-04-08 00:00:00+05:30,23.178930199954102,23.462146493818032,22.075881716874648,22.35909652709961,3819264
1999-04-09 00:00:00+05:30,22.359097962462542,22.50815917932847,21.017552945225447,21.047365188598633,4014285
1999-04-12 00:00:00+05:30,20.816318187876142,21.464732166809444,20.287151682433468,21.390201568603516,3645242
1999-04-13 00:00:00+05:30,20.79396037120879,21.30076700666555,20.719431249098424,20.957927703857422,3479277
1999-04-14 00:00:00+05:30,20.957927703857422,20.957927703857422,20.957927703857422,20.957927703857422,0
1999-04-15 00:00:00+05:30,20.53310338549968,21.144251323128632,20.272247033761385,21.092079162597656,3136931
1999-04-16 00:00:00+05:30,21.166611088932953,22.783918380737305,21.166611088932953,22.783918380737305,4454267
1999-04-19 00:00:00+05:30,21.017548468350792,22.5603250579159,20.88339340174736,21.91936492919922,3342717
1999-04-20 00:00:00+05:30,21.78520830288183,22.344185481584653,21.17406045494332,21.47218132019043,3120305
1999-04-21 00:00:00+05:30,21.68832305980686,21.986443976991964,21.352936100699303,21.494544982910156,3364389
1999-04-22 00:00:00+05:30,21.509450952285395,21.80011956928252,20.57036978241021,20.846132278442383,3002265
1999-04-23 00:00:00+05:30,20.689616552641795,21.16661088921878,20.585273716969585,20.85358238220215,2087725
1999-04-26 00:00:00+05:30,19.243729519589834,20.42130862809512,19.191558837890625,19.191558837890625,3517888
1999-04-27 00:00:00+05:30,19.191558837890625,19.191558837890625,19.191558837890625,19.191558837890625,0
1999-04-28 00:00:00+05:30,19.19155773052764,19.8176118093505,18.79654628849786,19.67600440979004,2229602
1999-04-29 00:00:00+05:30,19.78779876689266,20.808862686157227,19.71326669113712,20.808862686157227,3649505
1999-04-30 00:00:00+05:30,21.24113953526908,21.613791027977022,21.01754923309984,21.323123931884766,3364144
1999-05-03 00:00:00+05:30,21.464736514679622,21.598890134985428,20.12318992614746,20.12318992614746,2735226
1999-05-04 00:00:00+05:30,20.123186707976433,21.733041763305664,20.100828269380827,21.733041763305664,4129804
1999-05-05 00:00:00+05:30,21.017548552450414,22.314374933584393,20.883393485310172,20.943017959594727,6362345
1999-05-06 00:00:00+05:30,21.16661304420667,22.619953155517578,20.94302123071646,22.619953155517578,8222131
1999-05-07 00:00:00+05:30,23.700642912250345,24.431039859814444,23.253460774557457,24.162731170654297,10027991
1999-05-10 00:00:00+05:30,23.99876403279833,24.811145392523276,23.417428287743206,24.147825241088867,8294661
1999-05-11 00:00:00+05:30,24.222357304824797,25.467011792675738,24.0882022092794,24.445947647094727,7157734
1999-05-12 00:00:00+05:30,25.191244384475404,26.383730853285677,23.93168261034324,25.15397834777832,17801134
1999-05-13 00:00:00+05:30,26.599870243219513,27.16629981994629,25.578803277511813,27.16629981994629,15729622
1999-05-14 00:00:00+05:30,27.725277781302054,29.342586517333984,26.950162552303883,29.342586517333984,20238782
1999-05-17 00:00:00+05:30,28.403506456588318,30.5574328155715,27.054507677219004,28.612192153930664,16446747
1999-05-18 00:00:00+05:30,28.321521005479983,29.797222425574112,28.03830621084407,28.67926788330078,11000362
1999-05-19 00:00:00+05:30,27.568766258438938,29.58853898236132,27.568766258438938,28.791065216064453,13826111
1999-05-20 00:00:00+05:30,28.917761646236716,30.244401812722494,28.17245864868164,28.17245864868164,9095520
1999-05-21 00:00:00+05:30,28.485485336249788,28.485485336249788,26.249576369802984,26.681852340698242,6302286
1999-05-24 00:00:00+05:30,26.383731824033514,26.383731824033514,25.571350591266548,26.234670639038086,4771122
1999-05-25 00:00:00+05:30,26.20486005460648,28.17245891879712,25.988720580913245,27.35262680053711,9073055
1999-05-26 00:00:00+05:30,27.650750942101336,28.023399500796224,25.9067393080354,26.10797119140625,6530157
1999-05-27 00:00:00+05:30,26.234675372240964,27.11413207146741,25.04218864440918,25.04218864440918,6993309
1999-05-28 00:00:00+05:30,24.803689703832568,25.67569399691404,23.55158010033882,25.355213165283203,10266747
1999-05-31 00:00:00+05:30,26.08561084877518,27.389892578125,25.93654965580982,27.389892578125,13578436
1999-06-01 00:00:00+05:30,27.12903742457808,27.702920817258683,26.25703163286426,26.3166561126709,10542324
1999-06-02 00:00:00+05:30,26.67440617004485,27.53895835915715,26.331566815804987,27.3824462890625,6531936
1999-06-03 00:00:00+05:30,27.717824235591916,28.17245864868164,27.143940868128954,28.17245864868164,9852085
1999-06-04 00:00:00+05:30,28.709077417546354,30.363649153344575,28.709077417546354,29.812124252319336,20170353
1999-06-07 00:00:00+05:30,29.916471974263686,29.946284214669447,28.97738788512109,29.148807525634766,8900838
1999-06-08 00:00:00+05:30,28.805969144387067,30.66922680975311,28.716532420376144,30.48290252685547,11870917
1999-06-09 00:00:00+05:30,30.81083420263737,31.25056402037203,29.372401718686433,29.640708923339844,15331779
1999-06-10 00:00:00+05:30,30.02826950161882,30.393467249925948,28.351336039308944,28.574926376342773,9424643
1999-06-11 00:00:00+05:30,28.76869977782275,28.76869977782275,27.017237658612654,27.211015701293945,10007561
1999-06-14 00:00:00+05:30,25.936554520004808,26.830918878250245,25.511732265839736,26.614782333374023,6513124
1999-06-15 00:00:00+05:30,26.786198193937135,28.157555297218153,26.46571735626216,26.860727310180664,19379775
1999-06-16 00:00:00+05:30,27.12903425880224,28.53020343619577,25.936547769102308,28.21717643737793,25389071
1999-06-17 00:00:00+05:30,29.10322766723946,29.83781392674256,28.656416846498352,29.428869247436523,23092282
1999-06-18 00:00:00+05:30,29.512174464669695,30.739008590639163,29.45916367189208,30.13316535949707,27894850
1999-06-21 00:00:00+05:30,30.345205013722445,31.91282822526484,30.29219422708857,31.534175872802734,21310349
1999-06-22 00:00:00+05:30,32.25361817327341,33.85153086361029,31.685641086332534,33.29869842529297,31403977
1999-06-23 00:00:00+05:30,33.245679915780414,33.57889527381992,31.049495320896664,31.21610450744629,23642309
1999-06-24 00:00:00+05:30,30.90561196091567,31.95826594813925,30.30734261659085,31.678064346313477,19122791
1999-06-25 00:00:00+05:30,31.958266304439476,33.003346472167884,31.579613938665698,31.761367797851562,24399250
1999-06-28 00:00:00+05:30,32.06427998221374,32.48837221583651,31.534169212774465,31.980979919433594,11505928
1999-06-29 00:00:00+05:30,32.23089167847216,32.7004208949586,31.670485547659986,32.21574401855469,8086892
1999-06-30 00:00:00+05:30,32.367205864324106,32.367205864324106,31.057068946119895,31.18581199645996,17678314
1999-07-01 00:00:00+05:30,31.284258660807684,31.42814635125388,30.09529100341766,30.413358688354492,29130316
1999-07-02 00:00:00+05:30,30.663269182388536,31.428147629320776,30.36792297476911,31.21610450744629,19597976
1999-07-05 00:00:00+05:30,31.503885168573053,33.53346091632194,31.503885168573053,33.16995620727539,32982770
1999-07-06 00:00:00+05:30,33.39714478255989,33.65462789563231,32.34449083774556,32.83673858642578,25083551
1999-07-07 00:00:00+05:30,33.38957229959547,34.45737394919814,32.85188455922048,33.669776916503906,27219864
1999-07-08 00:00:00+05:30,33.949970903197766,36.36577224731445,33.949970903197766,36.36577224731445,38071905
1999-07-09 00:00:00+05:30,37.36541873647655,39.28139877319336,37.36541873647655,39.28139877319336,28524223
1999-07-12 00:00:00+05:30,42.10614951144038,42.424217224121094,42.10614951144038,42.424217224121094,3206700
1999-07-13 00:00:00+05:30,45.8169465208361,45.82451733670991,44.07514329458356,45.60490036010742,27311076
1999-07-14 00:00:00+05:30,44.66584118245106,44.66584118245106,41.96226096233224,42.181880950927734,18468840
1999-07-15 00:00:00+05:30,42.42421631192503,44.34777020752283,41.41699939754313,42.34848403930664,31705734
1999-07-16 00:00:00+05:30,42.60597304178619,43.75707781570949,41.07621891249815,42.977054595947266,17319467
1999-07-19 00:00:00+05:30,43.39356554686622,44.59010715326165,41.74264234958692,42.189453125,10890395
1999-07-20 00:00:00+05:30,41.84866997386798,42.70442551096082,39.425297118320096,39.978126525878906,15690625
1999-07-21 00:00:00+05:30,39.37985719186815,42.393931631862785,37.880392295976854,41.32612991333008,15840481
1999-07-22 00:00:00+05:30,41.2731162149411,42.33334402716085,41.05349621838237,41.401859283447266,10707945
1999-07-23 00:00:00+05:30,41.63661927781285,41.99255010411531,40.44007771465573,40.65969467163086,9773731
1999-07-26 00:00:00+05:30,40.190172364640894,40.190172364640894,38.940619804406175,39.425296783447266,8741531
1999-07-27 00:00:00+05:30,39.22838808388408,40.25074963087881,38.81944346508618,39.2359619140625,10100782
1999-07-28 00:00:00+05:30,38.925468986717625,39.60704135787554,37.66076896381061,38.0697135925293,11451417
1999-07-29 00:00:00+05:30,38.45594086321888,38.45594086321888,36.221889985981846,36.608116149902344,10746937
1999-07-30 00:00:00+05:30,36.38849412316665,37.547172549802966,35.835661807866884,36.92618179321289,14304599
1999-08-02 00:00:00+05:30,36.80501678932131,36.80501678932131,34.77544112890511,34.97233963012695,7453512
1999-08-03 00:00:00+05:30,35.19951968868325,35.72963342740799,34.47250750887936,35.13893508911133,11384716
1999-08-04 00:00:00+05:30,36.486944766052446,37.95611705926743,35.8053694002709,37.84252166748047,19840761
1999-08-05 00:00:00+05:30,37.94097737968289,38.84216988846441,36.36578319348217,38.274192810058594,19038733
1999-08-06 00:00:00+05:30,38.88003012165273,40.09929021200637,37.88796082812475,39.28897476196289,18723048
1999-08-09 00:00:00+05:30,39.68277636347605,42.431790543519476,39.37985327873239,42.28790283203125,29545318
1999-08-10 00:00:00+05:30,42.144011646214935,42.144011646214935,39.56917769840193,40.03870391845703,21420472
1999-08-11 00:00:00+05:30,38.47109056567793,41.341277257749475,38.3272028410015,40.19774627685547,19560247
1999-08-12 00:00:00+05:30,39.993268740180525,40.59153804092833,39.0769287050413,39.24353790283203,6402636
1999-08-13 00:00:00+05:30,39.22838893975556,39.53131200290373,37.56231812256032,37.74407196044922,7360494
1999-08-16 00:00:00+05:30,38.319618572242476,40.39463379009906,38.046990860301285,39.96297073364258,15024604
1999-08-17 00:00:00+05:30,40.03870351284507,42.401494309942045,39.12994037285836,41.962257385253906,22277230
1999-08-18 00:00:00+05:30,42.39392076922447,45.324688340387894,42.25760389494273,45.01419448852539,27055287
1999-08-19 00:00:00+05:30,44.37048911217487,44.37048911217487,41.51545054721642,41.66691207885742,14263358
1999-08-20 00:00:00+05:30,41.63662196550468,43.44658058005941,38.94061560547738,42.742286682128906,15078484
1999-08-23 00:00:00+05:30,43.31784097917985,46.165306091308594,43.31784097917985,46.165306091308594,21692735
1999-08-24 00:00:00+05:30,46.36220597716558,47.71020921724705,45.45343971402009,46.869598388671875,17273598
1999-08-25 00:00:00+05:30,48.08885945534715,48.45236413554195,43.120939043891454,45.49887466430664,14827026
1999-08-26 00:00:00+05:30,46.19559666550328,48.14944608669336,45.64276729885092,46.79386901855469,16187707
1999-08-27 00:00:00+05:30,47.71021130480796,47.97526826878381,46.37735265351394,47.498165130615234,12119739
1999-08-30 00:00:00+05:30,47.25582545712418,49.13394263689604,45.93054368564212,48.01313018798828,23313280
1999-08-31 00:00:00+05:30,47.71020846147356,48.384207055777395,46.725709933209565,47.07406997680664,11737373
1999-09-01 00:00:00+05:30,48.39177566776091,48.39177566776091,45.044489474831344,45.779075622558594,16012599
1999-09-02 00:00:00+05:30,44.98390608912939,46.80143844012003,44.862736863722034,45.71091842651367,22436369
1999-09-03 00:00:00+05:30,45.8926717526205,46.453077906347396,44.764285614898284,44.95361328125,13682866
1999-09-06 00:00:00+05:30,45.58974560299743,46.347050186964324,45.082353280474194,45.741207122802734,13353801
1999-09-07 00:00:00+05:30,46.18803110744829,47.59661610822255,45.59733251821946,46.059288024902344,15856966
1999-09-08 00:00:00+05:30,46.49851908859597,47.22553148401793,45.461012789575705,46.377349853515625,10887478
1999-09-09 00:00:00+05:30,46.61211234949478,46.64997848748132,45.25653837824792,45.62761688232422,7169653
1999-09-10 00:00:00+05:30,46.18802518499766,47.074069940167504,45.75636204631901,46.377349853515625,18458017
1999-09-13 00:00:00+05:30,46.377349853515625,46.377349853515625,46.377349853515625,46.377349853515625,0
1999-09-14 00:00:00+05:30,46.57425109603953,47.331555795808626,45.60490023611827,46.02141571044922,14305883
1999-09-15 00:00:00+05:30,46.64997082518971,47.08920770248482,45.665475519723216,45.953250885009766,9119117
1999-09-16 00:00:00+05:30,45.75635692900654,46.01384001722575,43.204238491966635,43.514732360839844,16343355
1999-09-17 00:00:00+05:30,43.24967584527049,44.52952349829409,42.59839579607682,44.19630813598633,11301310
1999-09-20 00:00:00+05:30,44.07514798098823,44.36292343647414,41.89411056962624,42.11372756958008,8993636
1999-09-21 00:00:00+05:30,42.13643874342753,42.47722794693586,40.89446020114927,41.10650634765625,10361455
1999-09-22 00:00:00+05:30,41.79564766739218,42.818009128242366,40.97018768423131,41.57603073120117,9543032
1999-09-23 00:00:00+05:30,41.538173708520546,41.79565683382329,40.144733490369106,40.5915412902832,9313001
1999-09-24 00:00:00+05:30,40.62941174597525,43.77222941683714,40.45523170020881,42.40150451660156,15499038
1999-09-27 00:00:00+05:30,41.65176082947385,42.71198844455247,39.834228636498956,40.15987014770508,7880119
1999-09-28 00:00:00+05:30,40.13715097629514,41.40942168023601,39.07692337963805,40.614253997802734,10011198
1999-09-29 00:00:00+05:30,40.879315148331195,42.4014952506142,40.52338130257483,41.045921325683594,6042918
1999-09-30 00:00:00+05:30,41.34884055423215,42.257606711421616,40.92475128890895,41.29582977294922,8562145
1999-10-01 00:00:00+05:30,41.15951882773557,41.500305030236376,39.99326949644658,40.35677719116211,6607634
1999-10-04 00:00:00+05:30,40.59153996390081,40.66727224331885,39.001201291903136,39.266258239746094,6071243
1999-10-05 00:00:00+05:30,39.37985828984106,40.25833233232391,38.925476619965316,39.8342399597168,7627059
1999-10-06 00:00:00+05:30,38.92547447158558,40.440083974324125,38.33477592130067,38.683135986328125,11262893
1999-10-07 00:00:00+05:30,38.925470239334665,40.89446117278811,38.925470239334665,40.311336517333984,7349870
1999-10-08 00:00:00+05:30,40.879318776920734,42.18188203513739,40.28862025834453,41.71235275268555,8245327
1999-10-11 00:00:00+05:30,41.8713912357278,43.46173004021315,41.43972504624002,42.242469787597656,12798999
1999-10-12 00:00:00+05:30,42.37878257333441,42.70442415730625,41.50030858426721,42.01527786254883,6513109
1999-10-13 00:00:00+05:30,41.19737942033514,43.529877768909905,41.19737942033514,42.3939208984375,5786575
1999-10-14 00:00:00+05:30,42.99976788928262,45.78665104976606,42.99976788928262,44.08271408081055,10154693
1999-10-15 00:00:00+05:30,44.226609894366895,44.37807145506104,41.04592918003156,41.52302932739258,4270445
1999-10-18 00:00:00+05:30,41.62147286405132,42.409069827758756,40.67484355054156,41.212528228759766,6253432
1999-10-19 00:00:00+05:30,41.212528228759766,41.212528228759766,41.212528228759766,41.212528228759766,0
1999-10-20 00:00:00+05:30,42.106153656524,43.42386158946701,42.106153656524,42.85588455200195,5226075
1999-10-21 00:00:00+05:30,43.166376387574715,44.68098576800961,42.44693783638615,42.80287170410156,9090307
1999-10-22 00:00:00+05:30,42.40907603155109,43.31784235569965,40.137161728709835,42.568111419677734,7562148
1999-10-25 00:00:00+05:30,43.35569913286748,45.58974681020927,43.18908994914005,44.68098068237305,15772074
1999-10-26 00:00:00+05:30,44.40078704508255,45.05964102238774,42.58325446518793,43.022491455078125,6901841
1999-10-27 00:00:00+05:30,44.05999752340486,44.22660370933856,40.00084333977091,40.477943420410156,15054589
